getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "App" OR process == "WebContent" OR subsystem CONTAINS "ai.elizaos" OR composedMessage CONTAINS "mixed" OR composedMessage CONTAINS "WebSocket""
Timestamp                       (process)[PID]    
2026-07-04 17:15:21.020750-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9890 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.021337-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9890 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.028007-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e98f0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.028445-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e98f0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.028739-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9950 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.029105-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9950 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.583398-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e91d0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.583782-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e91d0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.809275-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e96b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.809975-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e96b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.923714-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9770 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.925895-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e98f0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.929055-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9770 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:21.929121-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e98f0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:22.412918-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e96b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:22.413523-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e96b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:22.783514-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:22.783882-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:23.309605-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:23.310807-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:23.930049-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e93b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:23.930603-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e93b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:24.003793-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e99b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:24.004330-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e99b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:24.812217-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9d10 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:24.813047-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9d10 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:25.191228-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e93b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:25.197295-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e93b0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:25.454221-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9d10 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:25.456359-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9d10 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:25.776739-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9d40 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:25.777783-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9d40 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.328875-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9fb0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.329740-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9fb0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.407396-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0ea130 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.409548-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0ea130 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.853693-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0ea5e0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.854534-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0ea5e0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.923743-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9d10 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.924631-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9fb0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.925571-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9d10 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.925614-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0e9fb0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.963885-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0ea670 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:26.967143-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0ea670 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:29.369812-0400  localhost App[53469]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d08000] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.daemon
2026-07-04 17:15:29.372750-0400  localhost App[53469]: (libMobileGestalt.dylib) No persisted cache on this platform.
2026-07-04 17:15:29.373254-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:connection] Initializing connection
2026-07-04 17:15:29.373354-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:process] Removing all cached process handles
2026-07-04 17:15:29.373406-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:connection] Sending handshake request attempt #1 to server
2026-07-04 17:15:29.373464-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:connection] Creating connection to com.apple.runningboard
2026-07-04 17:15:29.373549-0400  localhost App[53469]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d080f0] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2026-07-04 17:15:29.373801-0400  localhost App[53469]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2026-07-04 17:15:29.373826-0400  localhost App[53469]: (libxpc.dylib) [com.apple.xpc:connection] [0x100b05a60] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-07-04 17:15:29.373889-0400  localhost App[53469]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2026-07-04 17:15:29.374059-0400  localhost App[53469]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x6000021161c0>
2026-07-04 17:15:29.374203-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:assertion] Acquiring assertion: <RBSAssertionDescriptor| "Shared Background Assertion 0 for ai.elizaos.app" ID:(null) target:53469>
2026-07-04 17:15:29.374448-0400  localhost App[53469]: (RunningBoardServices) Created Activity ID: 0x7d6ed20, Description: didChangeInheritances
2026-07-04 17:15:29.375170-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:connection] Handshake succeeded
2026-07-04 17:15:29.375212-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:connection] Identity resolved as app<ai.elizaos.app((null))>
2026-07-04 17:15:29.375312-0400  localhost App[53469]: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 10; deactivation reasons: 0 -> 1024; animating application lifecycle event: 0
2026-07-04 17:15:29.375904-0400  localhost App[53469]: (BoardServices) [com.apple.BoardServices:Injection] activating monitor for service com.apple.frontboard.open
2026-07-04 17:15:29.376135-0400  localhost App[53469]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x6000021161c0>
2026-07-04 17:15:29.376246-0400  localhost App[53469]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001715580>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 134123 (elapsed = 0).
2026-07-04 17:15:29.376289-0400  localhost App[53469]: (BoardServices) [com.apple.BoardServices:Injection] activating monitor for service com.apple.frontboard.workspace-service
2026-07-04 17:15:29.376519-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UIApplicationSceneKeyboardSettings on FBSSceneSettings
2026-07-04 17:15:29.376606-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:Common] FBSWorkspace registering source: com.apple.frontboard.systemappservices
2026-07-04 17:15:29.377355-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneOcclusionSettings> on FBSSceneSettings
2026-07-04 17:15:29.377725-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneInterfaceProtectionSceneSettings> on FBSSceneSettings
2026-07-04 17:15:29.377965-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UIHomeAffordanceHostSceneSettings> on FBSSceneSettings
2026-07-04 17:15:29.378027-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:Common] FBSWorkspace connected to endpoint : <BSServiceConnectionEndpoint: 0x600001700000; target: com.apple.frontboard.systemappservices; service: com.apple.frontboard.workspace-service>
2026-07-04 17:15:29.378217-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:Common] <FBSWorkspaceScenesClient:0x600002c14f80 com.apple.frontboard.systemappservices> attempting immediate handshake from activate
2026-07-04 17:15:29.378231-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISystemShellSceneHostingEnvironmentSettings on FBSSceneSettings
2026-07-04 17:15:29.378356-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:Common] <FBSWorkspaceScenesClient:0x600002c14f80 com.apple.frontboard.systemappservices> sent handshake
2026-07-04 17:15:29.378456-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneRenderingEnvironmentSettings on FBSSceneSettings
2026-07-04 17:15:29.378711-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneTransitioningHostSettings> on FBSSceneSettings
2026-07-04 17:15:29.378548-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:general] Added observer for process assertions expiration warning: <_RBSExpirationWarningClient: 0x600000216020>
2026-07-04 17:15:29.379138-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingContentSizePreferenceClientSettings> on FBSSceneClientSettings
2026-07-04 17:15:29.379414-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneHostingTraitCollectionPropagationSettings on FBSSceneSettings
2026-07-04 17:15:29.379925-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingSheetPresentationSettings> on FBSSceneSettings
2026-07-04 17:15:29.380272-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingSheetPresentationClientSettings> on FBSSceneClientSettings
2026-07-04 17:15:29.380495-0400  localhost App[53469]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingEventDeferringHostProviding> on FBSSceneSettings
